order	reading	surface1	surface2	surface3	surface4	source_id	update_no	update_date	improved
2	きのうでしめきってるよと	昨日で	締め切ってるよと			ATOK-00817	21	2024/11/07	昨日で/締め切ってるよと
2	きのうのへんじを	昨日の	返事を			ATOK-00818	21	2024/11/07	昨日の/返事を
2	しょうわのかよう	昭和の	歌謡			ATOK-01594	7	2023/08/03	昭和の/歌謡
2	ちゅうやのかんだんさ	昼夜の	寒暖差			ATOK-01415	10	2023/11/07	昼夜の/寒暖差
2	ちゅうれいのあと	昼礼の	後			ATOK-00263	32	2025/11/06	昼礼の/後
2	じかんがとける	時間が	溶ける			ATOK-00523	27	2025/06/05	時間が/溶ける
2	ばんしゃくのおとも	晩酌の	お供			ATOK-01308	12	2024/02/01	晩酌の/お供
2	けいかんせい	景観	性			ATOK-01277	12	2024/02/01	景観/性
2	あんにしさする	暗に	示唆する			ATOK-01321	11	2023/12/07	暗に/示唆する
2	あんごうかとふくごうか	暗号化と	復号化			ATOK-00603	25	2025/04/08	暗号化と/復号化
2	あんたんたるおもい	暗澹たる	思い			ATOK-00253	32	2025/11/06	暗澹たる/思い
2	こうしんするというしようでしたが	更新するという	仕様でしたが			ATOK-00807	21	2024/11/07	更新するという/仕様でしたが
2	こういろっかー	更衣	ロッカー			ATOK-01011	17	2024/07/04	更衣/ロッカー
2	かくのわすれてた	書くの	忘れてた			ATOK-01451	9	2023/10/10	書くの/忘れてた
2	しょるいのとつごう	書類の	突合			ATOK-00027	37	2026/05/12	書類の/突合
2	さいされつ	最	左列			ATOK-00372	30	2025/09/04	最/左列
2	さいかいかいひ	最下位	回避			ATOK-00371	30	2025/09/04	最下位/回避
2	さいしんすれ	最新	スレ			ATOK-00117	35	2026/03/05	最新/スレ
2	ゆうじんしけんき	有人	試験機			ATOK-00595	26	2025/05/08	有人/試験機
2	ゆうしょうあっぷでーと	有償	アップデート			ATOK-00147	35	2026/03/05	有償/アップデート
2	ゆうしょうさんぷる	有償	サンプル			ATOK-01317	12	2024/02/01	有償/サンプル
2	ゆうしょうぼら	有償	ボラ			ATOK-00891	20	2024/10/08	有償/ボラ
2	ゆうしょうたいおう	有償	対応			ATOK-01258	13	2024/03/07	有償/対応
2	ゆうしょうのかすたまいずにより	有償の	カスタマイズにより			ATOK-01564	8	2023/09/05	有償の/カスタマイズにより
2	ありあけのり	有明	海苔			ATOK-01503	8	2023/09/05	有明/海苔
2	ゆうたいばんるい	有胎盤	類			ATOK-00497	28	2025/07/08	有胎盤/類
2	あさはようしょく	朝は	洋食			ATOK-01501	8	2023/09/05	朝は/洋食
2	きしゅめんだん	期首	面談			ATOK-01581	7	2023/08/03	期首/面談
2	きにひっかかった	木に	引っかかった			ATOK-00008	37	2026/05/12	木に/引っかかった
2	もくせいいた	木製	板			ATOK-01935	2	2023/03/07	木製/板
2	みてすと	未	テスト			ATOK-01683	6	2023/07/04	未/テスト
2	みせいやくのあんけん	未成約の	案件			ATOK-00394	30	2025/09/04	未成約の/案件
2	みちのえらー	未知の	エラー			ATOK-01563	8	2023/09/05	未知の/エラー
2	みちのでばいす	未知の	デバイス			ATOK-01682	6	2023/07/04	未知の/デバイス
2	みたつじのあくしょん	未達時の	アクション			ATOK-00647	25	2025/04/08	未達時の/アクション
2	ほんぶたいき	本部	待機			ATOK-01875	3	2023/04/06	本部/待機
2	ほんだいぶぶん	本題	部分			ATOK-00547	27	2025/06/05	本題/部分
2	もくぐれー	杢	グレー			ATOK-01089	16	2024/06/06	杢/グレー
2	きそうにない	来そうに	ない			ATOK-00956	18	2024/08/06	来そうに/ない
2	きたかいが	来た	甲斐が			ATOK-01394	10	2023/11/07	来た/甲斐が
2	とうはちどうろ	東八	道路			ATOK-01549	8	2023/09/05	東八/道路
2	いたがむ	板	ガム			ATOK-00996	17	2024/07/04	板/ガム
2	ぼうけんちじ	某	県知事			ATOK-00739	23	2025/02/03	某/県知事
2	じゅうどうこうだんしゃ	柔道	高段者			ATOK-00080	36	2026/04/09	柔道/高段者
2	こうせいげら	校正	ゲラ			ATOK-01059	16	2024/06/06	校正/ゲラ
2	こうしあんごう	格子	暗号			ATOK-00858	20	2024/10/08	格子/暗号
2	さくらかいかよそう	桜開花	予想			ATOK-01172	14	2024/04/09	桜開花/予想
2	ぼうたんし	棒	端子			ATOK-01312	12	2024/02/01	棒/端子
2	けんさにはいって	検査に	入って			ATOK-01770	4	2023/05/09	検査に/入って
2	けんちけいほう	検知	警報			ATOK-00771	22	2024/12/05	検知/警報
2	ごうはふかい	業は	深い			ATOK-00370	30	2025/09/04	業は/深い
2	ぎょうむかた	業務	過多			ATOK-01836	3	2023/04/06	業務/過多
2	ぎょうむのみえるか	業務の	見える化			ATOK-00415	29	2025/08/05	業務の/見える化
2	ごくぼそもう	極細	毛			ATOK-01524	8	2023/09/05	極細/毛
2	そうせんじょうこーす	槽洗浄	コース			ATOK-00530	27	2025/06/05	槽洗浄/コース
2	ごんげんどうつつみ	権現堂	堤			ATOK-01062	16	2024/06/06	権現堂/堤
2	けんげんのぶんしょう	権限の	分掌			ATOK-00471	28	2025/07/08	権限の/分掌
2	ききふりょう	機器	不良			ATOK-00613	25	2025/04/08	機器/不良
2	きみつけいやく	機密	契約			ATOK-01583	7	2023/08/03	機密/契約
2	きしゅへんじの	機種変	時の			ATOK-00510	27	2025/06/05	機種変/時の
2	けっかじすう	欠課	時数			ATOK-01334	11	2023/12/07	欠課/時数
2	つぎなるいって	次なる	一手			ATOK-01476	9	2023/10/10	次なる/一手
2	じきくりこしきん	次期	繰越金			ATOK-00178	34	2026/02/02	次期/繰越金
2	せいごちぇっく	正誤	チェック			ATOK-00222	33	2025/12/04	正誤/チェック
2	あるいてとうこう	歩いて	登校			ATOK-01567	7	2023/08/03	歩いて/登校
2	ざんかほしょうがく	残価	保証額			ATOK-00275	32	2025/11/06	残価/保証額
2	だんがさね	段	重ね			ATOK-01795	4	2023/05/09	段/重ね
2	ころしたいあいて	殺したい	相手			ATOK-01967	1	2023/02/01	殺したい/相手
2	でんちゅうでござる	殿中で	ござる			ATOK-00132	35	2026/03/05	殿中で/ござる
2	まいくーる	毎	クール			ATOK-01368	11	2023/12/07	毎/クール
2	きのきかなさ	気の	利かなさ			ATOK-00855	20	2024/10/08	気の/利かなさ
2	きぶんがうつ	気分が	鬱			ATOK-00957	18	2024/08/06	気分が/鬱
2	きしょういじょう	気象	異常			ATOK-01582	7	2023/08/03	気象/異常
2	すいれいふく	水冷	服			ATOK-00867	20	2024/10/08	水冷/服
2	すいさいし	水彩	紙			ATOK-00722	23	2025/02/03	水彩/紙
2	すいどうけんしん	水道	検針			ATOK-00920	19	2024/09/05	水道/検針
2	こおりのしろ	氷の	城			ATOK-00669	24	2025/03/06	氷の/城
2	ひょうれいざら	氷冷	皿			ATOK-00983	18	2024/08/06	氷冷/皿
2	えいきゅうできん	永久	出禁			ATOK-00457	28	2025/07/08	永久/出禁
2	えいけつのあさ	永訣の	朝			ATOK-00949	18	2024/08/06	永訣の/朝
2	とわのあい	永遠の	愛			ATOK-01801	4	2023/05/09	永遠の/愛
2	しるなしめん	汁なし	麺			ATOK-01343	11	2023/12/07	汁なし/麺
2	あせでぬれた	汗で	濡れた			ATOK-01440	9	2023/10/10	汗で/濡れた
2	けっさいがおりましたので	決裁が	下りましたので			ATOK-01767	4	2023/05/09	決裁が/下りましたので
2	さわにわん	沢煮	椀			ATOK-00429	29	2025/08/05	沢煮/椀
2	ほうていきゅう	法定	休			ATOK-01132	15	2024/05/09	法定/休
2	あわぼとる	泡	ボトル			ATOK-00846	20	2024/10/08	泡/ボトル
2	あわじたて	泡	仕立て			ATOK-01504	8	2023/09/05	泡/仕立て
2	ちゅうしゃこん	注射	痕			ATOK-01857	3	2023/04/06	注射/痕
2	ちゅういけつじょ	注意	欠如			ATOK-01605	7	2023/08/03	注意/欠如
2	ちゅうもんしょとうで	注文書	等で			ATOK-01545	8	2023/09/05	注文書/等で
2	ながれてきに	流れ	的に			ATOK-01611	7	2023/08/03	流れ/的に
2	りゅうすいめん	流水	麺			ATOK-01091	16	2024/06/06	流水/麺
2	あさいちしき	浅い	知識			ATOK-01627	6	2023/07/04	浅い/知識
2	かいちゅうどうろ	海中	道路			ATOK-01003	17	2024/07/04	海中/道路
2	かいがいてんきん	海外	転勤			ATOK-01888	2	2023/03/07	海外/転勤
2	かいていろうげつ	海底	撈月			ATOK-00706	23	2025/02/03	海底/撈月
2	かいそうゆらいの	海藻	由来の			ATOK-01155	14	2024/04/09	海藻/由来の
2	かいぞくき	海賊	旗			ATOK-00762	22	2024/12/05	海賊/旗
2	かいせんせんべい	海鮮	せんべい			ATOK-00405	29	2025/08/05	海鮮/せんべい
2	かいせんばらちらし	海鮮	ばらちらし			ATOK-01325	11	2023/12/07	海鮮/ばらちらし
2	かいせんはまやき	海鮮	浜焼き			ATOK-00065	36	2026/04/09	海鮮/浜焼き
2	かいせんちゃや	海鮮	茶屋			ATOK-00506	27	2025/06/05	海鮮/茶屋
2	ふかいいとは	深い	意図は			ATOK-00984	18	2024/08/06	深い/意図は
2	こむまえに	混む	前に			ATOK-01901	2	2023/03/07	混む/前に
2	こんさいびん	混載	便			ATOK-01587	7	2023/08/03	混載/便
2	きよつきょうけいこく	清津峡	渓谷			ATOK-00469	28	2025/07/08	清津峡/渓谷
2	げんそくじ	減速	時			ATOK-01638	6	2023/07/04	減速/時
2	わたしにいきます	渡しに	行きます			ATOK-01263	13	2024/03/07	渡しに/行きます
2	おんどのこうていにより	温度の	高低により			ATOK-00064	36	2026/04/09	温度の/高低により
2	まんなんさい	満	何歳			ATOK-01037	17	2024/07/04	満/何歳
2	じゅんきーきょく	準	キー局			ATOK-01976	1	2023/02/01	準/キー局
2	じゅんめんばー	準	メンバー			ATOK-01230	13	2024/03/07	準/メンバー
2	じゅんこうじん	準	公人			ATOK-00917	19	2024/09/05	準/公人
2	たいりゅうさいけん	滞留	債権			ATOK-00924	19	2024/09/05	滞留/債権
2	かんじしゅうごう	漢字	集合			ATOK-00210	33	2025/12/04	漢字/集合
2	はげしくどうよう	激しく	動揺			ATOK-00982	18	2024/08/06	激しく/動揺
2	こいたいもう	濃い	体毛			ATOK-00313	31	2025/10/07	濃い/体毛
2	せとないかいさん	瀬戸内海	産			ATOK-01409	10	2023/11/07	瀬戸内海/産
2	さいやくしょうじょ	災厄	消除			ATOK-01171	14	2024/04/09	災厄/消除
2	えんじょうひっし	炎上	必至			ATOK-00999	17	2024/07/04	炎上/必至
2	いためにんにく	炒め	ニンニク			ATOK-01883	2	2023/03/07	炒め/ニンニク
2	いためめん	炒め	麺			ATOK-00454	28	2025/07/08	炒め/麺
2	てんかちゅう	点火	中			ATOK-01547	8	2023/09/05	点火/中
2	ぶじにおわれる	無事に	終われる			ATOK-00588	26	2025/05/08	無事に/終われる
2	むとうらて	無糖	ラテ			ATOK-01039	17	2024/07/04	無糖/ラテ
2	むとうかん	無糖	缶			ATOK-00195	34	2026/02/02	無糖/缶
2	むせんきゅうでん	無線	給電			ATOK-01370	11	2023/12/07	無線/給電
2	てれがお	照れ	顔			ATOK-01799	4	2023/05/09	照れ/顔
2	しょうめいようこうげん	照明用	光源			ATOK-00025	37	2026/05/12	照明用/光源
2	はんをいとわず	煩を	いとわず			ATOK-00695	24	2025/03/06	煩を/いとわず
2	くまのさんしゃ	熊野	三社			ATOK-00416	29	2025/08/05	熊野/三社
2	くまのまがいぶつ	熊野	磨崖仏			ATOK-01008	17	2024/07/04	熊野/磨崖仏
2	あたみばいえん	熱海	梅園			ATOK-00151	34	2026/02/02	熱海/梅園
2	ばくもり	爆	盛り			ATOK-01251	13	2024/03/07	爆/盛り
2	かたしゃせん	片	車線			ATOK-01328	11	2023/12/07	片/車線
2	かたづけにいってきます	片付けに	行ってきます			ATOK-00804	21	2024/11/07	片付けに/行ってきます
2	ぶっけんにおすまい	物件に	お住まい			ATOK-01487	9	2023/10/10	物件に/お住まい
2	ぶつりしむ	物理	SIM			ATOK-00293	32	2025/11/06	物理/SIM
2	とくだいにもつ	特大	荷物			ATOK-01800	4	2023/05/09	特大/荷物
2	とくちゅうき	特注	機			ATOK-00229	33	2025/12/04	特注/機
2	とくちゅうしょく	特注	色			ATOK-00578	26	2025/05/08	特注/色
2	とっくんこうざ	特訓	講座			ATOK-02004	1	2023/02/01	特訓/講座
2	いぬはかねこはか	犬派か	猫派か			ATOK-00256	32	2025/11/06	犬派か/猫派か
2	どくしんしょうめいしょ	独身	証明書			ATOK-00979	18	2024/08/06	独身/証明書
2	もうれつざんしょ	猛烈	残暑			ATOK-00345	31	2025/10/07	猛烈/残暑
2	おうのがいせん	王の	凱旋			ATOK-00204	33	2025/12/04	王の/凱旋
2	あらわれたしんせい	現れた	新星			ATOK-00252	32	2025/11/06	現れた/新星
2	げんざいりょうようちゅう	現在	療養中			ATOK-00857	20	2024/10/08	現在/療養中
2	げんちのがいさ	現地の	概査			ATOK-00472	28	2025/07/08	現地の/概査
2	げんしんひかく	現新	比較			ATOK-01010	17	2024/07/04	現新/比較
2	げんこうましん	現行	マシン			ATOK-00909	19	2024/09/05	現行/マシン
2	げんこうほうれいじょう	現行	法令上			ATOK-01705	5	2023/06/06	現行/法令上
2	かしほけん	瑕疵	保険			ATOK-01828	3	2023/04/06	瑕疵/保険
2	かしたいおう	瑕疵	対応			ATOK-01209	13	2024/03/07	瑕疵/対応
2	かんじょうおりごとう	環状	オリゴ糖			ATOK-00610	25	2025/04/08	環状/オリゴ糖
2	あまからあげ	甘辛	揚げ			ATOK-00552	26	2025/05/08	甘辛/揚げ
2	あまずだれ	甘酢	だれ			ATOK-00501	27	2025/06/05	甘酢/だれ
2	せいとのきょういく	生徒の	教育			ATOK-01792	4	2023/05/09	生徒の/教育
2	さんぱいじぎょうしゃ	産廃	事業者			ATOK-01464	9	2023/10/10	産廃/事業者
2	さんぱいかいしゅう	産廃	回収			ATOK-00567	26	2025/05/08	産廃/回収
2	ようごのごよう	用語の	誤用			ATOK-00940	19	2024/09/05	用語の/誤用
2	ようとふめい	用途	不明			ATOK-01813	4	2023/05/09	用途/不明
2	かいたけだし	甲斐	武田氏			ATOK-01326	11	2023/12/07	甲斐/武田氏
2	かいのとら	甲斐の	虎			ATOK-01050	16	2024/06/06	甲斐の/虎
2	こうかくあれるぎー	甲殻	アレルギー			ATOK-01336	11	2023/12/07	甲殻/アレルギー
2	だんせいのみほうだい	男性	飲み放題			ATOK-01990	1	2023/02/01	男性/飲み放題
2	まちやふうの	町家	風の			ATOK-01369	11	2023/12/07	町家/風の
2	がかくちょうせい	画角	調整			ATOK-01157	14	2024/04/09	画角/調整
2	がしつがあらく	画質が	粗く			ATOK-00854	20	2024/10/08	画質が/粗く
2	がめんおん	画面	オン			ATOK-01515	8	2023/09/05	画面/オン
2	がめんをきる	画面を	切る			ATOK-00110	35	2026/03/05	画面を/切る
2	ばんせんかねて	番宣	兼ねて			ATOK-00289	32	2025/11/06	番宣/兼ねて
2	いせかいしょうかん	異世界	召喚			ATOK-01382	10	2023/11/07	異世界/召喚
2	いじょうふらぐ	異常	フラグ			ATOK-01095	15	2024/05/09	異常/フラグ
2	いじょうはけい	異常	波形			ATOK-01149	14	2024/04/09	異常/波形
2	ぎじそうかん	疑似	相関			ATOK-00960	18	2024/08/06	疑似/相関
2	ぎじぎゃくぎょうれつ	疑似	逆行列			ATOK-01832	3	2023/04/06	疑似/逆行列
2	ひろうぬき	疲労	抜き			ATOK-00443	29	2025/08/05	疲労/抜き
2	びょうきでたかい	病気で	他界			ATOK-00337	31	2025/10/07	病気で/他界
2	いたばっぐ	痛	バッグ			ATOK-01443	9	2023/10/10	痛/バッグ
2	いたきもちいい	痛	気持ちいい			ATOK-00896	19	2024/09/05	痛/気持ちいい
2	はっけんぼたん	発券	ボタン			ATOK-01305	12	2024/02/01	発券/ボタン
2	はっけんてつづき	発券	手続き			ATOK-01362	11	2023/12/07	発券/手続き
2	はつげんめかにずむ	発現	メカニズム			ATOK-00236	33	2025/12/04	発現/メカニズム
2	はつげんいでんし	発現	遺伝子			ATOK-01429	10	2023/11/07	発現/遺伝子
2	はっせいりつにきいている	発生率に	効いている			ATOK-00816	21	2024/11/07	発生率に/効いている
2	はっこうづき	発行	月			ATOK-01669	6	2023/07/04	発行/月
2	とうろくせきすぺ	登録	セキスペ			ATOK-00880	20	2024/10/08	登録/セキスペ
2	はくぎんのしろ	白銀の	城			ATOK-00235	33	2025/12/04	白銀の/城
2	はくばさんざん	白馬	三山			ATOK-00582	26	2025/05/08	白馬/三山
2	こうしでんか	皇嗣	殿下			ATOK-01772	4	2023/05/09	皇嗣/殿下
2	ひしきゅうしゅう	皮脂	吸収			ATOK-01557	8	2023/09/05	皮脂/吸収
2	えきとがい	益と	害			ATOK-01323	11	2023/12/07	益と/害
2	もりぎみ	盛り	気味			ATOK-00146	35	2026/03/05	盛り/気味
2	かんさつぎょし	監察	御史			ATOK-00710	23	2025/02/03	監察/御史
2	もくひょうひ	目標	比			ATOK-01316	12	2024/02/01	目標/比
2	ちょっきよてい	直帰	予定			ATOK-00635	25	2025/04/08	直帰/予定
2	ちょくせつおもむき	直接	赴き			ATOK-00286	32	2025/11/06	直接/赴き
2	あいならんで	相	並んで			ATOK-00451	28	2025/07/08	相/並んで
2	あいしたしみ	相	親しみ			ATOK-00944	18	2024/08/06	相/親しみ
2	そうかんはみられなかった	相関は	見られなかった			ATOK-00873	20	2024/10/08	相関は/見られなかった
2	けんいちいでした	県	一位でした			ATOK-00160	34	2026/02/02	県/一位でした
2	けんそうたい	県	総体			ATOK-01585	7	2023/08/03	県/総体
2	まだいのぽわれ	真鯛の	ポワレ			ATOK-00886	20	2024/10/08	真鯛の/ポワレ
2	きくずしかた	着崩し	方			ATOK-00468	28	2025/07/08	着崩し/方
2	きょうじをもて	矜持を	持て			ATOK-01052	16	2024/06/06	矜持を/持て
2	ちかくすいり	知覚	推理			ATOK-01183	14	2024/04/09	知覚/推理
2	きょうせいくりにっく	矯正	クリニック			ATOK-01167	14	2024/04/09	矯正/クリニック
2	いしがまふぃろーね	石窯	フィローネ			ATOK-01094	15	2024/05/09	石窯/フィローネ
2	かくりつのこうてい	確率の	高低			ATOK-00902	19	2024/09/05	確率の/高低
2	かくりつをもとめなさい。	確率を	求めなさい。			ATOK-01327	11	2023/12/07	確率を/求めなさい。
2	じきふりょう	磁気	不良			ATOK-01783	4	2023/05/09	磁気/不良
2	じきけんちしき	磁気	検知式			ATOK-00524	27	2025/06/05	磁気/検知式
2	じきがこわれている	磁気が	壊れている			ATOK-00569	26	2025/05/08	磁気が/壊れている
2	れいにはおよばない	礼には	及ばない			ATOK-01203	14	2024/04/09	礼には/及ばない
2	しゃないきぎょう	社内	起業			ATOK-00968	18	2024/08/06	社内/起業
2	しゃいんろく	社員	録			ATOK-01910	2	2023/03/07	社員/録
2	しゃがいひんぱーつ	社外品	パーツ			ATOK-00674	24	2025/03/06	社外品/パーツ
2	しゃきゅうけいたい	社給	携帯			ATOK-00776	22	2024/12/05	社給/携帯
2	かみこすぱ	神	コスパ			ATOK-00663	24	2025/03/06	神/コスパ
2	かみさいと	神	サイト			ATOK-01514	8	2023/09/05	神/サイト
2	しんわのはなし	神話の	話			ATOK-01978	1	2023/02/01	神話の/話
2	ひょうわれ	票	割れ			ATOK-00934	19	2024/09/05	票/割れ
2	ふくやましほくしょうちょう	福山市	北匠町			ATOK-01807	4	2023/05/09	福山市/北匠町
2	しじできょうしゅくですが	私事で	恐縮ですが			ATOK-01285	12	2024/02/01	私事で/恐縮ですが
2	しぼふぁんどの	私募	ファンドの			ATOK-00862	20	2024/10/08	私募/ファンドの
2	しだいせんがん	私大	専願			ATOK-01175	14	2024/04/09	私大/専願
2	あきこーで	秋	コーデ			ATOK-00750	22	2024/12/05	秋/コーデ
2	あきがわけいこく	秋川	渓谷			ATOK-00701	23	2025/02/03	秋川/渓谷
2	しゅうききゅうぎょうび	秋期	休業日			ATOK-00278	32	2025/11/06	秋期/休業日
2	そとくみなおし	租特	見直し			ATOK-00038	37	2026/05/12	租特/見直し
2	いこうこくさい	移行	国債			ATOK-01819	3	2023/04/06	移行/国債
2	かせぎにあうような	稼ぎに	合うような			ATOK-00828	21	2024/11/07	稼ぎに/合うような
2	かどうじかんたい	稼働	時間帯			ATOK-00707	23	2025/02/03	稼働/時間帯
2	つもりにつもって	積もりに	積もって			ATOK-01246	13	2024/03/07	積もりに/積もって
2	くうはいれつ	空	配列			ATOK-01519	8	2023/09/05	空/配列
2	あいてなさそう	空いて	なさそう			ATOK-01816	3	2023/04/06	空いて/なさそう
2	あきすけじゅーる	空き	スケジュール			ATOK-01817	3	2023/04/06	空き/スケジュール
2	あきしだい	空き	次第			ATOK-01689	5	2023/06/06	空き/次第
2	あきやぜい	空き家	税			ATOK-01755	4	2023/05/09	空き家/税
2	くうこうよりどうじょうします	空港より	同乗します			ATOK-00309	31	2025/10/07	空港より/同乗します
2	くうちょうふく	空調	服			ATOK-01168	14	2024/04/09	空調/服
2	くうかんしょうしゅう	空間	消臭			ATOK-00614	25	2025/04/08	空間/消臭
2	とっぱつじしょう	突発	事象			ATOK-00230	33	2025/12/04	突発/事象
2	きゅうちのときに	窮地の	時に			ATOK-01893	2	2023/03/07	窮地の/時に
2	たちぽーず	立ち	ポーズ			ATOK-01413	10	2023/11/07	立ち/ポーズ
2	たちかいぎ	立ち	会議			ATOK-00433	29	2025/08/05	立ち/会議
2	たてこもりはん	立てこもり	犯			ATOK-01542	8	2023/09/05	立てこもり/犯
2	りっちのよさ	立地の	良さ			ATOK-00799	22	2024/12/05	立地の/良さ
2	はすうさい	端数	差異			ATOK-01868	3	2023/04/06	端数/差異
2	しょうてんのおおぎり	笑点の	大喜利			ATOK-01911	2	2023/03/07	笑点の/大喜利
2	だいいちあんしょう	第一	暗証			ATOK-00574	26	2025/05/08	第一/暗証
2	だいいっぽういこう	第一報	以降			ATOK-00841	21	2024/11/07	第一報/以降
2	だいさんのや	第三の	矢			ATOK-00875	20	2024/10/08	第三の/矢
2	だいごぶんけい	第五	文型			ATOK-01541	8	2023/09/05	第五/文型
2	ひっかいみていち	筆界	未定地			ATOK-00189	34	2026/02/02	筆界/未定地
2	とうきゅうおち	等級	落ち			ATOK-00879	20	2024/10/08	等級/落ち
2	とうしつちいき	等質	地域			ATOK-01738	5	2023/06/06	等質/地域
2	きんひろう	筋	疲労			ATOK-00514	27	2025/06/05	筋/疲労
2	きんそしき	筋	組織			ATOK-00010	37	2026/05/12	筋/組織
2	きんにくむきむきより	筋肉	ムキムキより			ATOK-01518	8	2023/09/05	筋肉/ムキムキより
2	かんけんのかぎり	管見の	限り			ATOK-01273	12	2024/02/01	管見の/限り
2	はこつぶれ	箱	潰れ			ATOK-01033	17	2024/07/04	箱/潰れ
2	こめといで	米	研いで			ATOK-00369	30	2025/09/04	米/研いで
2	いきでいなせな	粋で	いなせな			ATOK-00102	35	2026/03/05	粋で/いなせな
2	とうかへもぐろびん	糖化	ヘモグロビン			ATOK-00492	28	2025/07/08	糖化/ヘモグロビン
2	のうきじゅん	納期	順			ATOK-01425	10	2023/11/07	納期/順
2	じゅんせいなび	純正	ナビ			ATOK-01725	5	2023/06/06	純正/ナビ
2	かみでていしゅつ	紙で	提出			ATOK-01212	13	2024/03/07	紙で/提出
2	かみのほけんしょう	紙の	保険証			ATOK-00558	26	2025/05/08	紙の/保険証
2	すのひとがら	素の	人柄			ATOK-00081	36	2026/04/09	素の/人柄
2	ほそくくびれた	細く	くびれた			ATOK-00592	26	2025/05/08	細く/くびれた
2	そしきち	組織	知			ATOK-00432	29	2025/08/05	組織/知
2	けいびいかめら	経鼻	胃カメラ			ATOK-00216	33	2025/12/04	経鼻/胃カメラ
2	けっかのそうかん	結果の	相関			ATOK-00310	31	2025/10/07	結果の/相関
2	きゅうでんすたんど	給電	スタンド			ATOK-01954	1	2023/02/01	給電/スタンド
2	きゅうでんちゅう	給電	中			ATOK-00214	33	2025/12/04	給電/中
2	とうけいてきゆうい	統計的	有意			ATOK-00577	26	2025/05/08	統計的/有意
2	あみやきき	網焼き	器			ATOK-00453	28	2025/07/08	網焼き/器
2	きんきゅうじゅうりょう	緊急	銃猟			ATOK-00215	33	2025/12/04	緊急/銃猟
2	そうとっかえで	総	取っ替えで			ATOK-00923	19	2024/09/05	総/取っ替えで
2	そうかいしん	総	回診			ATOK-00082	36	2026/04/09	総/回診
2	そうこうじひ	総	工事費			ATOK-01411	10	2023/11/07	総/工事費
2	そうしようじかん	総使用	時間			ATOK-00782	22	2024/12/05	総使用/時間
2	りょくちゃはい	緑茶	ハイ			ATOK-00650	25	2025/04/08	緑茶/ハイ
2	かんぽどうぶつ	緩歩	動物			ATOK-00411	29	2025/08/05	緩歩/動物
2	えんぎだるま	縁起	だるま			ATOK-01509	8	2023/09/05	縁起/だるま
2	しまほっけ	縞	ホッケ			ATOK-01341	11	2023/12/07	縞/ホッケ
2	たてにぶんかつする	縦に	分割する			ATOK-00726	23	2025/02/03	縦に/分割する
2	じゅうだんず	縦断	図			ATOK-00780	22	2024/12/05	縦断/図
2	おきはいふか	置き配	不可			ATOK-00060	36	2026/04/09	置き配/不可
2	おきはいじの	置き配	時の			ATOK-01885	2	2023/03/07	置き配/時の
2	びようえきふぁんで	美容液	ファンデ			ATOK-00143	35	2026/03/05	美容液/ファンデ
2	ぎはくふ	義	伯父			ATOK-00961	18	2024/08/06	義/伯父
2	ぎりもない	義理も	ない			ATOK-01896	2	2023/03/07	義理も/ない
2	よくよくえいぎょうび	翌々	営業日			ATOK-00596	26	2025/05/08	翌々/営業日
2	こうりょふじん	考慮	不尽			ATOK-00473	28	2025/07/08	考慮/不尽
2	たいかろっかー	耐火	ロッカー			ATOK-00532	27	2025/06/05	耐火/ロッカー
2	せいなるけん	聖なる	剣			ATOK-00037	37	2026/05/12	聖なる/剣
2	しょくむようやく	職務	要約			ATOK-01289	12	2024/02/01	職務/要約
2	しょくいんはいちの	職員	配置の			ATOK-01534	8	2023/09/05	職員/配置の
2	かんじんなこといってくれない	肝心なこと	言ってくれない			ATOK-00802	21	2024/11/07	肝心なこと/言ってくれない
2	かたとんとんして	肩	トントンして			ATOK-00306	31	2025/10/07	肩/トントンして
2	かたいたい	肩	痛い			ATOK-01761	4	2023/05/09	肩/痛い
2	けんこうこつはがし	肩甲骨	はがし			ATOK-01102	15	2024/05/09	肩甲骨/はがし
2	かたすかしかん	肩透かし	感			ATOK-01391	10	2023/11/07	肩透かし/感
2	いくきゅうえんちょう	育休	延長			ATOK-01757	4	2023/05/09	育休/延長
2	いがうけつけない	胃が	受け付けない			ATOK-01147	14	2024/04/09	胃が/受け付けない
2	いのれんとげん	胃の	レントゲン			ATOK-01383	10	2023/11/07	胃の/レントゲン
2	いさんでとける	胃酸で	溶ける			ATOK-00994	17	2024/07/04	胃酸で/溶ける
2	いさんのぎゃくりゅう	胃酸の	逆流			ATOK-01148	14	2024/04/09	胃酸の/逆流
2	はいけいとどうか	背景と	同化			ATOK-00981	18	2024/08/06	背景と/同化
2	どうべると	胴	ベルト			ATOK-01354	11	2023/12/07	胴/ベルト
2	しぼうべん	脂肪	便			ATOK-01014	17	2024/07/04	脂肪/便
2	しぼうかんえん	脂肪肝	炎			ATOK-00915	19	2024/09/05	脂肪肝/炎
2	しぼうさんさへの	脂肪酸	鎖への			ATOK-00624	25	2025/04/08	脂肪酸/鎖への
2	のうきんきゃら	脳筋	キャラ			ATOK-00788	22	2024/12/05	脳筋/キャラ
2	ようぶつう	腰部	痛			ATOK-00098	36	2026/04/09	腰部/痛
2	けんまくえん	腱膜	炎			ATOK-01278	12	2024/02/01	腱膜/炎
2	りんちけんきゅう	臨地	研究			ATOK-02028	1	2023/02/01	臨地/研究
